customer_id,model,saleprice,VIN,day,month,year
6925,Model C,65503.67,IFLF2D4N8V0C,27,10,2020
1993,Model R,110753.45,09ACIAT7THJU,27,10,2020
3977,Model D,86527.38,8VAZ7F37RGBX,27,10,2020
3755,Model R,100631.51,ANG6UKXH29DX,27,10,2020
7123,Model D,75766.77,I3P3KQJ5I2B3,27,10,2020
8708,Model D,89563.86,WEVCSR2TLEPH,27,10,2020
6826,Model D,90686.06,C5KYCA5KVX66,27,10,2020
686,Model C,76679.33,0C5YSW3KJOG4,27,10,2020
3731,Model R,113499.22,78AL0ZDSGNRV,27,10,2020
3707,Model R,109563.11,56SGWKATDKKN,27,10,2020
6934,Model D,80555.81,JP2L4XX415SZ,27,10,2020
1094,Model C,67574.02,X21G3IBAN9EP,27,10,2020
1076,Model D,78098.81,HZ2DXOMCBNSK,27,10,2020
2231,Model C,79661.78,669Y0UUKDBM2,28,10,2020
1273,Model C,71649.89,5JJJHKUS6H3H,28,10,2020
7142,Model R,95068.84,YCU4C5KNYY1W,28,10,2020
5177,Model R,112010.72,MUALVGWADEP8,28,10,2020
1564,Model D,78421.76,EW0N8JRDKSSB,28,10,2020
2606,Model D,90547.34,L2LALRJP5Y1I,28,10,2020
9707,Model C,65805.95,R2DTFGOWGO08,28,10,2020
886,Model C,82698.22,UB7CST91J0E4,28,10,2020
2563,Model R,112862.11,ZC58BEQSI1UU,28,10,2020
9992,Model D,77117.27,60QVQI4F81BK,28,10,2020
3047,Model D,84420.6,078P6J8EKTWW,28,10,2020
5302,Model C,65921.78,DBT43O9Y8RHH,28,10,2020
8710,Model C,71676.07,4Y7FPZNG7OJB,28,10,2020
1453,Model R,107089.66,CVSOU2T0FEGK,28,10,2020
4547,Model D,74492.13,EPEYJ7RQIUV2,28,10,2020
7358,Model D,82900.31,Z68L2M8ME7L9,28,10,2020
8080,Model C,74485.0,PT05YXY08O3P,28,10,2020
4178,Model C,81386.18,7N0TOU0ZHIJF,28,10,2020
262,Model R,110647.76,FRTEMJLMNT62,28,10,2020
4894,Model C,84003.78,P5STP2CX9CO2,28,10,2020
7871,Model C,68394.41,L9NAEM87YAYO,28,10,2020
224,Model R,101118.43,NY59BLCI483U,29,10,2020
1621,Model C,74192.69,IT51BMQY9K82,29,10,2020
3128,Model C,70010.29,UZRQSIZ8JFHU,29,10,2020
1879,Model R,96224.42,5XR2I7UHLWNF,29,10,2020
7762,Model D,87133.29,YOSD35NFHK21,29,10,2020
5278,Model R,111232.13,M8H0XAD6338K,29,10,2020
3589,Model R,100562.6,3BOMVVNIG2W0,29,10,2020
1274,Model D,83395.73,W85GF2731G28,29,10,2020
8491,Model D,83497.9,UJUU9OFSBEKW,29,10,2020
2264,Model D,91325.42,419S6JTYVCGS,29,10,2020
6058,Model R,93385.24,30HNI9M7ZX5U,29,10,2020
1097,Model D,87100.17,PXMBT44VYNH9,29,10,2020
6838,Model R,118014.17,NR8BGXN9IG30,29,10,2020
9553,Model R,106372.72,54TRC3ZC9YL1,29,10,2020
2549,Model C,79907.4,7FXCJND982BZ,29,10,2020
7283,Model R,107729.3,USKL9LSWSAAX,29,10,2020
2596,Model D,94075.26,7WNY22U7G2CH,29,10,2020
7375,Model C,75766.29,5K6BH9YINOWF,29,10,2020
9988,Model D,94333.11,IZNVAFD4B4LO,29,10,2020
5570,Model D,88002.72,9AVN8T5ZAD2N,29,10,2020
350,Model D,95453.78,TQY0EXJ19FOI,29,10,2020
3596,Model R,100219.72,NWT5FIV4S1SL,29,10,2020
6787,Model R,92948.28,8QMMH8KNIU6N,30,10,2020
6785,Model D,82962.09,GHKD7KEEX0JB,30,10,2020
9754,Model D,94999.51,APHQOIDF3O2W,30,10,2020
8749,Model C,78749.6,P3OS0PUX2YKA,30,10,2020
5720,Model R,107180.72,SY3M0WLRU6O3,30,10,2020
5341,Model R,97788.62,92CYAZFK050B,30,10,2020
7682,Model C,81426.58,E61JBKJVLXOQ,30,10,2020
5725,Model R,118702.31,50AQI2M2157O,30,10,2020
1066,Model C,82285.21,VGZ4QX3PBOYR,30,10,2020
1912,Model D,92924.9,6426600FICMK,30,10,2020
1966,Model C,72167.53,NWWRK5URYUD3,30,10,2020
6392,Model D,79650.19,0X80QUI2JVM4,30,10,2020
2534,Model R,102641.87,SYV060F4A19M,30,10,2020
8399,Model C,82585.72,79JLI0ZO1YPD,30,10,2020
9073,Model C,71042.18,5KDRHCRC2M2J,30,10,2020
4216,Model C,82061.91,J6CE7NXY2J9L,30,10,2020
2195,Model C,69964.38,SB7MJH07KO61,30,10,2020
512,Model R,93705.04,RHUU5GCVFXY9,30,10,2020
8213,Model R,100661.12,KZGFS9N10EXV,30,10,2020
5116,Model D,91317.37,KY1Y64XC2EJ5,30,10,2020
8393,Model D,81276.62,JKV4PLRWQJBH,30,10,2020
3322,Model R,94511.07,PG4WLD5RGK8P,31,10,2020
395,Model R,92155.1,6GDG18ESSR9W,31,10,2020
1423,Model C,68307.4,GKMQ7728PT32,31,10,2020
9692,Model D,91771.36,SLQKACRK4PG9,31,10,2020
3334,Model R,105006.58,XZ33SOL1UL5Y,31,10,2020
5152,Model C,77910.8,LJVX97IQZIBO,31,10,2020
3343,Model D,83130.87,TLFLJCITGP0G,31,10,2020
8165,Model D,84757.29,MUXU6B8MF3U3,31,10,2020
4586,Model D,87775.22,Y1TW8DTMJQDC,31,10,2020
5539,Model C,79996.71,6QDO0WEIR4L7,31,10,2020
5536,Model R,106233.33,X4Z9GRPH1QD6,31,10,2020
1250,Model R,94702.13,K44BICWHXPXV,31,10,2020
6029,Model C,75267.81,J9B8NARU5KD2,31,10,2020
5500,Model R,117772.96,JPGY4SPTXXU8,31,10,2020
8842,Model R,107383.55,AS2O2VG2A643,31,10,2020
6323,Model C,67655.92,YCRVQJ8JG6YT,31,10,2020
5723,Model D,86714.52,Z47H0T0IO0H4,31,10,2020
3220,Model C,70706.43,E0YTW2VI0Q1H,31,10,2020
1864,Model D,81959.27,3WJM0HVCNOGD,31,10,2020
7084,Model D,84974.05,WQ82YPK0Z8E5,31,10,2020
2866,Model D,84802.31,OLT45FXNDIDU,31,10,2020
7120,Model R,107842.74,5LX0HO6YQXF3,31,10,2020
4160,Model D,81204.75,3JFO662ZO3JE,31,10,2020
271,Model D,88989.13,K2AUCH1S6JLM,31,10,2020
8542,Model R,101745.49,XZLGSA2AGFRU,31,10,2020
2737,Model R,101186.45,I8KKUFO7ZIAB,31,10,2020
7430,Model D,76790.39,P8Z505LXUKFM,31,10,2020
8966,Model D,75764.81,SIIMFAL2VFVG,31,10,2020
6667,Model R,95266.33,NMVYEWZ03MGK,31,10,2020
1618,Model D,77313.06,3QOC7BOY1I0K,31,10,2020
3848,Model D,94884.99,2GAHHNH65P2J,1,11,2020
8102,Model R,93128.66,7I84RMSQ7376,1,11,2020
6469,Model R,115831.5,V6BPV7B6ID9C,1,11,2020
6895,Model R,105754.38,RTLS78UULFFZ,1,11,2020
2893,Model R,95020.3,Z820F2356WNS,1,11,2020
6025,Model R,93637.43,WHPJQWKO98O5,1,11,2020
6238,Model C,65332.98,3YOGFGVZIFEC,1,11,2020
2141,Model D,80771.03,XJ8ZC7QQ1LDV,1,11,2020
3931,Model C,68053.68,C4DTW786447N,1,11,2020
8744,Model C,82714.46,4KP2TW2MNS03,1,11,2020
1295,Model C,71699.88,F6S43F4OR6EL,1,11,2020
1280,Model R,116057.46,IK88G1LW8STZ,1,11,2020
752,Model R,113330.49,DKUNV7RENJZ1,1,11,2020
8336,Model C,69339.32,2IV4BE1G83NT,1,11,2020
9454,Model C,66189.88,DV97WJC2B6JR,1,11,2020
4598,Model C,66446.59,RST52SZJ6UJ0,2,11,2020
4265,Model C,65369.15,80RSTY7C82QB,2,11,2020
8416,Model C,78204.45,CDI01QVK54XY,2,11,2020
5389,Model D,88503.1,E98TDA7U34HW,2,11,2020
8780,Model R,94350.8,7R2FT1M3WTJK,2,11,2020
5000,Model D,91580.78,08HNPUEARN5M,2,11,2020
6821,Model C,79262.32,QQU9NIS7MVB6,2,11,2020
5837,Model R,94859.11,ENPP91FAD031,2,11,2020
5855,Model D,81898.74,B4S530AYL3HX,2,11,2020
9148,Model R,105123.67,TGNPTNCICQH2,2,11,2020
1313,Model R,99086.01,FJN5BWI2HB74,2,11,2020
764,Model D,75494.21,S2GF0X546TYL,2,11,2020
6773,Model C,74329.07,BLW2002XFXGL,2,11,2020
9778,Model C,83592.83,7OJBRKPMF9QE,3,11,2020
6893,Model D,76984.39,T8KYOOB3IIV2,3,11,2020
5509,Model D,95607.42,9KTD94CH9CXC,3,11,2020
4007,Model C,66028.53,NH2KFZO6X6N3,3,11,2020
8101,Model R,95463.66,64ECULISZO62,3,11,2020
6181,Model D,83487.31,9V62NLIGF0G5,3,11,2020
1958,Model C,80099.45,WTRWV5DI9JY8,3,11,2020
6208,Model C,68641.77,8TX8J4WPXLW8,3,11,2020
8849,Model D,86895.94,V0VPFJDALK31,3,11,2020
5701,Model R,101138.62,SO1ROJOCHCW4,3,11,2020
8180,Model D,90201.51,2FCO12ON6HPX,3,11,2020
5671,Model R,109872.91,HGBKKYZBCDW8,3,11,2020
3452,Model R,102768.38,TIQJEZI1C2ZN,3,11,2020
4855,Model C,77574.85,ZQ58Y6W1GE9M,3,11,2020
7615,Model C,75632.78,09R6T9FE98RJ,3,11,2020
7604,Model D,77212.56,ZISMSLRJ3IPO,3,11,2020
5648,Model D,93366.08,VR9FDIQEHQUE,3,11,2020
1025,Model R,117460.57,JLHCDN2XTSJI,4,11,2020
5531,Model C,76277.71,LQAMJEN828TF,4,11,2020
3376,Model R,106876.42,0VC1MDI1CXI9,4,11,2020
5542,Model D,83079.82,8H32WMIV54EP,4,11,2020
1679,Model D,82177.79,467XLKH9O1AY,4,11,2020
9608,Model R,95507.47,TNWK5P6NU4Q5,4,11,2020
9968,Model C,72589.03,VVJAAI4S2D99,4,11,2020
3673,Model C,66219.72,2Y0FJ80ZENO6,4,11,2020
3101,Model D,84443.02,ELJ8XVPDYW60,4,11,2020
4868,Model D,93313.03,X76JP4LY4IYK,4,11,2020
6274,Model C,65811.2,176CGBISSG37,4,11,2020
7856,Model C,70003.82,U567DPD0HEKD,4,11,2020
4822,Model C,80365.16,40EI5SZ9RGHJ,4,11,2020
631,Model D,83466.21,TQOYVVTF6N1D,4,11,2020
2653,Model C,68075.89,UPC3DRGGPMT5,4,11,2020
9368,Model D,79880.03,3V3G1O5IKJ3E,4,11,2020
641,Model R,105549.12,1KR0UWHC4U6D,4,11,2020
7187,Model R,115075.35,PVTOOMOAVWE8,4,11,2020
4937,Model R,97722.69,8PBM9PX1Q9GU,4,11,2020
4165,Model C,82305.27,92VMHFIOGOHS,5,11,2020
6311,Model C,68565.45,QX2Y4Y3I50MQ,5,11,2020
6437,Model D,86829.79,M53XIBOAA99X,5,11,2020
8489,Model R,95467.75,PATHEGVPCN7K,5,11,2020
7163,Model C,70255.36,LTJAVMQHFRKQ,5,11,2020
56,Model C,70002.3,BG2N5R3L584A,5,11,2020
7990,Model R,119497.31,55YF7ZLVTG91,5,11,2020
7138,Model C,66825.55,PNERTTFQJ7NU,5,11,2020
439,Model R,102953.32,OTRQNPHZPXO2,5,11,2020
1262,Model R,98009.92,OUFZ0PD9LJTB,5,11,2020
4262,Model C,77791.45,DGUXHKUUXBB4,5,11,2020
794,Model R,102281.35,7489F21BVRQS,5,11,2020
1645,Model D,89144.11,TRABR0AW2J65,5,11,2020
4423,Model D,87373.62,5484LPFNGFTQ,5,11,2020
6686,Model R,114009.17,40QOATR6XUIC,5,11,2020
2623,Model R,114349.22,Q4QPWTYTWAIQ,5,11,2020
2234,Model C,78528.92,WXUL69NGOD85,5,11,2020
8320,Model R,105853.49,6LEXWWEKKFXK,5,11,2020
8159,Model D,90498.1,3KXEVS6RXS62,5,11,2020
8786,Model D,76074.09,ZCJAPC2VWGH4,5,11,2020
3610,Model C,73132.01,HZT989LG2SW6,5,11,2020
5849,Model C,79138.82,ZQQ7HAHG0MAM,5,11,2020
5384,Model D,78498.55,8HOA76YTK9A8,5,11,2020
2986,Model C,83360.6,7MD6IONNUFDG,5,11,2020
3680,Model C,69834.7,PJ2XZ1OXUFDE,6,11,2020
9610,Model C,76831.69,P2RWY5QYP0QO,6,11,2020
4504,Model R,93210.52,XZXP24TAFIPI,6,11,2020
7223,Model D,82100.32,ABXH0BQP2E2W,6,11,2020
518,Model D,74983.77,2WK1DHFDOYFR,6,11,2020
4388,Model R,103418.02,8MMN64O4I4GT,6,11,2020
7691,Model R,112501.79,1R0CSGSIPZKN,6,11,2020
790,Model R,93829.12,ZSKFQHNC6AXW,6,11,2020
5258,Model D,87693.77,ADR6O3LMJXHA,6,11,2020
1178,Model R,105982.04,A7X6Z4RQLCKN,6,11,2020
4930,Model R,105847.24,FXT49S0VNXKA,6,11,2020
7310,Model C,73519.23,I1YOKDYHDCSL,6,11,2020
3044,Model D,87040.68,0U0AJGO1WALO,6,11,2020
1895,Model D,85521.16,DB8WJ1WBXAZ1,6,11,2020
5563,Model R,95632.77,Y3CKY8XJDIR5,6,11,2020
6508,Model C,77806.15,VNCJ6XLT28W1,6,11,2020
7435,Model D,94433.14,BWU83QEGSEFO,6,11,2020
7778,Model C,69667.11,4B2JA6PYZMUL,6,11,2020
5191,Model D,88252.41,CBP6SSSPGPNX,6,11,2020
1270,Model D,79281.59,VGBSS0WTUM61,6,11,2020
3521,Model R,118740.72,9RIX998EP8XS,6,11,2020
2647,Model C,71165.92,03J3733TFURP,6,11,2020
1583,Model D,82932.0,GJF27SZV5Z12,6,11,2020
5072,Model R,100484.48,BYQVLZPXJKE0,6,11,2020
3958,Model R,107249.34,E8RCEETQPA3K,6,11,2020
9875,Model R,93444.32,D52INJKG0EA2,6,11,2020
7244,Model R,113687.45,HNM6CM2QN4QU,7,11,2020
434,Model C,82842.49,YZXG70BSAB9M,7,11,2020
2918,Model C,76109.02,MUVVAUDGEA3Z,7,11,2020
317,Model R,104577.07,E83445RCNLRL,7,11,2020
7321,Model R,116173.44,KVPP4KD30573,7,11,2020
544,Model D,95254.95,3HBOPNWBW0K8,7,11,2020
2882,Model C,74562.71,T5OMGIOSU2BP,7,11,2020
2180,Model R,99103.37,FTWJVEI0Q56K,7,11,2020
1726,Model C,65138.58,H83OI2EUA25Y,7,11,2020
6133,Model C,76862.03,H9CSQCFFVOGV,7,11,2020
9628,Model C,77886.21,W3TTEGOXAH9K,7,11,2020
6865,Model C,66319.5,W3UMNEGQLC9J,7,11,2020
1120,Model R,114196.78,69CSM1EPBF2T,7,11,2020
2522,Model D,93614.37,7LSKMKRF0VSI,7,11,2020
6070,Model C,69671.47,9GUT7GZJ9TPA,7,11,2020
7117,Model C,69774.91,DZEA5MIXB3CY,7,11,2020
9691,Model R,116543.39,ZPWUM0TP73AZ,7,11,2020
9284,Model D,83881.57,NW6LBM5WFGPB,7,11,2020
965,Model C,72411.19,9QGUBN5SBK3S,7,11,2020
1804,Model R,109715.75,MU10A0A0QUEK,8,11,2020
7439,Model C,70142.8,C1O8F8R6FSAP,8,11,2020
208,Model D,77647.86,WK6R1DJE3FW1,8,11,2020
5581,Model C,81259.55,IKAFK33SVMNK,8,11,2020
5575,Model R,100934.53,ETTCFZ4N6EAO,8,11,2020
7394,Model D,79101.95,GDSN1W947JPS,8,11,2020
2320,Model C,69014.01,ALRQM6DKQDR8,8,11,2020
3799,Model D,91602.29,7SLDQ1KHLL9H,8,11,2020
4511,Model D,83287.19,MF8E6Q1EXWWM,8,11,2020
9767,Model R,118051.54,8U9S2EMX4BT1,8,11,2020
482,Model D,75341.17,8MMN0Q8VQYF7,8,11,2020
3640,Model R,101555.11,46H21ODNVOJO,8,11,2020
2144,Model C,67630.0,GKBBWQUZHE3V,8,11,2020
9134,Model R,100671.17,AWTO9BCS4E0B,8,11,2020
2536,Model R,97347.27,4XK41V4S0WTH,8,11,2020
6044,Model C,81475.08,MR1FKOL0TT2U,8,11,2020
5354,Model C,69816.0,LP93IEX6B3MJ,8,11,2020
565,Model D,81859.62,3JYFM3OX3YKL,8,11,2020
4723,Model C,78392.29,I20QX491PJR6,8,11,2020
1205,Model C,69521.05,H4PD5SKOV4EE,8,11,2020
9998,Model R,105470.77,W35VPJMHMSE5,8,11,2020
2500,Model D,76987.65,A5BLWY564V66,9,11,2020
2869,Model D,76009.11,M8K2HXEHTOBB,9,11,2020
199,Model R,97985.34,7JK87ETXFV9F,9,11,2020
125,Model D,78129.45,ASPHLENEKFR9,9,11,2020
883,Model R,93265.7,R2DVMTXWKT8G,9,11,2020
8905,Model C,72287.75,Q3AYRIE41IX5,9,11,2020
1483,Model C,78111.49,V46B4SXSPKCA,9,11,2020
3088,Model D,92517.1,QCHYW08UYTP0,9,11,2020
2365,Model C,79763.27,W2AY6DSMFMHM,9,11,2020
8846,Model R,111176.57,PGXCCB8XEW3D,9,11,2020
7067,Model D,76916.58,1YGQD28H2IJ7,9,11,2020
7048,Model R,94593.73,VIQXF1D1SSNL,9,11,2020
8140,Model R,112322.06,KYR3DHWSXGB7,9,11,2020
5684,Model D,88128.99,OB8AO7CECZOK,9,11,2020
7459,Model C,81741.24,GAO7HEEIJ98K,9,11,2020
6121,Model C,77186.78,IZHXTUUB124Y,10,11,2020
4468,Model C,79305.0,KAIREGAEJD5G,10,11,2020
5155,Model C,66716.19,T9UIZGDL42C7,10,11,2020
9335,Model R,92401.01,FRB8BV3YR2AE,10,11,2020
1795,Model D,85046.23,UC8WFXVFASC1,10,11,2020
1793,Model C,75489.49,2VWNR0G60OQI,10,11,2020
6604,Model D,81159.83,KYQP8D6TNO0A,10,11,2020
8002,Model R,94244.76,U9UTYK0PO15K,10,11,2020
1405,Model R,94804.92,FAQRHMNYZOS9,10,11,2020
568,Model D,92622.86,1WE76JQJRC46,10,11,2020
9563,Model D,74498.42,MM1INDBLHW2O,10,11,2020
7946,Model C,83960.02,B2ZT2JIBV789,10,11,2020
9647,Model D,79071.36,SDAS1NOISF64,10,11,2020
5060,Model D,75880.56,JNG83DE8ISVA,10,11,2020
4631,Model C,81966.76,RT27MIU59615,10,11,2020
9250,Model R,96967.02,WFTBBKDNR8CX,10,11,2020
6041,Model D,88864.17,LR2HFAV3DLVC,10,11,2020
5593,Model C,73789.95,O1H0I7ZL76AH,10,11,2020
3250,Model C,77149.91,Q3WXM3AQOI1B,10,11,2020
3170,Model D,81353.51,EQPEHNJ6E8TO,10,11,2020
3155,Model D,86607.83,C898C18FZ0XT,10,11,2020
3127,Model C,80139.47,NVLGC3RPU7QF,10,11,2020
4637,Model D,83234.6,VKTSHGFAVTET,10,11,2020
2777,Model D,84329.71,R36DUDUEAH1L,10,11,2020
9130,Model R,106994.94,04LG73UUF8KW,10,11,2020
5366,Model R,114111.69,A9ZG7QC9PWFU,10,11,2020
2617,Model D,96452.34,HDE83IP9TCH5,10,11,2020
5107,Model C,82390.92,F8HAYK7JUSQI,11,11,2020
9239,Model D,86545.62,B50MJMLKCUQC,11,11,2020
6016,Model R,117429.54,ZKMMGDK2E8DD,11,11,2020
2375,Model R,108353.24,HK1LOEW077IC,11,11,2020
6847,Model R,92396.28,ZYDT643UWS0Q,11,11,2020
9616,Model D,74277.89,5G952R2UB5JB,11,11,2020
8981,Model C,66619.45,6T33WNMHJZ9M,11,11,2020
2356,Model C,69209.01,ODGS5BLHGB3I,11,11,2020
9551,Model R,115882.47,YCIOV42QP8QF,11,11,2020
3113,Model D,81886.65,HJC0QWS1RXSF,11,11,2020
8225,Model D,91706.81,ILKM23F12UR2,11,11,2020
3577,Model C,82395.82,DUG4H00N39VS,11,11,2020
6254,Model D,91319.88,LR54RD5NWWNM,11,11,2020
5266,Model D,90634.82,G35IYCZH593J,11,11,2020
1843,Model C,75710.62,YAEXGXXKT6J8,11,11,2020
9770,Model C,65531.42,CY33B6517T8A,11,11,2020
1753,Model C,67126.34,OMRFUVL9L64H,11,11,2020
670,Model C,67705.2,BAZ1HW3JRB2R,11,11,2020
275,Model C,81776.73,GZSYRPFDPAOW,12,11,2020
3628,Model C,83889.24,8HWY0IDAV52I,12,11,2020
4945,Model D,78352.58,SFNUJU76X5OX,12,11,2020
4618,Model C,81712.36,QOY58QP491B7,12,11,2020
2927,Model D,78255.67,GYEOLSODFTOW,12,11,2020
8800,Model D,80105.19,42T6RHLH3JNT,12,11,2020
3691,Model D,76143.99,5JYJZ0L35GN0,12,11,2020
1447,Model D,84473.64,G0VTIESTFNUA,12,11,2020
2330,Model R,116100.95,IBY9M662QVTY,12,11,2020
1579,Model C,79742.55,NQ8ONAVY4GRG,12,11,2020
2323,Model D,90230.99,QHPMCX67WKNW,12,11,2020
3608,Model C,72738.61,6207L4DQETIP,12,11,2020
4052,Model D,79097.37,E48M3P0UZQST,12,11,2020
7562,Model R,93771.17,YMECC5QLF57F,12,11,2020
4379,Model R,106701.57,HZI96VV0NKXE,12,11,2020
3877,Model R,97838.17,P9I4ZAJF1CA9,12,11,2020
3899,Model C,74281.05,B1MMAE4EBJ0F,12,11,2020
5114,Model C,71129.95,466EF28PMLZJ,12,11,2020
2062,Model D,91219.58,EJZCL78DFBLE,12,11,2020
824,Model D,87492.33,NZ6N83MSQHV5,12,11,2020
6218,Model D,87838.88,1YXSCI2E1061,12,11,2020
4760,Model C,66931.43,FV39JSS5OS8U,12,11,2020
6584,Model D,85085.72,R6KUVFGD8AN7,12,11,2020
7783,Model D,89378.99,ZMBIATE7M297,12,11,2020
2303,Model R,107715.02,GZVY6HW2LOM8,12,11,2020
9523,Model D,93225.62,DFMMR2U4ABVH,13,11,2020
4148,Model R,111612.3,LSOOHYQFFA7Z,13,11,2020
9811,Model C,78938.33,MUNGYOQO4RJI,13,11,2020
1636,Model R,99143.73,AM0OB2FC5QYX,13,11,2020
3745,Model C,71452.9,84N2XMKH1GV0,13,11,2020
9625,Model D,80449.63,CFVLEP09KZ5U,13,11,2020
7144,Model R,99185.18,CE5G450D912I,13,11,2020
4576,Model C,66636.5,111E2YWC1ZLS,13,11,2020
8269,Model R,111980.87,4UCJ18LYS2LH,13,11,2020
4787,Model D,90458.27,983AVUZDFGG1,13,11,2020
3284,Model D,86669.33,MOA6MCDLJXUV,13,11,2020
9794,Model C,75920.72,KBITYXWV0OYK,13,11,2020
7529,Model D,83326.98,6SL1OYT7G906,13,11,2020
2875,Model C,82445.58,NVO5JFQQPJFX,13,11,2020
2800,Model D,84417.97,206Q7YAC25WM,13,11,2020
5618,Model R,105309.81,MQD7U5BEJP8B,13,11,2020
5416,Model C,71259.38,8XNNPZTMNEZE,14,11,2020
4106,Model R,103759.53,L944K3XUGQIP,14,11,2020
2957,Model D,81868.25,F1BWKIJWE16D,14,11,2020
1652,Model R,105229.79,N03HOET8NZMF,14,11,2020
4112,Model C,65125.55,ETFJMWQG4KBX,14,11,2020
1700,Model R,101531.6,86ZL1F8M0FI2,14,11,2020
5605,Model C,72418.66,EC73UMV9GLMX,14,11,2020
9341,Model R,101137.47,QQ4HUSHOD7XJ,14,11,2020
6431,Model C,69601.09,OX6TM10POF6D,14,11,2020
7132,Model R,97457.6,TH58K9S4IE2G,14,11,2020
9713,Model C,72773.27,BO2Q0TWHI9L9,14,11,2020
9242,Model D,80230.55,IE7VGYN4T8I0,14,11,2020
1118,Model D,83079.08,MHN02CHK0IZQ,14,11,2020
5234,Model C,76821.85,Z2B13PSGLSLD,14,11,2020
9190,Model D,84555.0,J1LRNBY3AH1B,14,11,2020
8366,Model D,77911.87,TD4U3OEMRHEF,14,11,2020
6779,Model R,100175.97,2XFB22J2Q0KS,14,11,2020
6476,Model C,71752.83,APQ1WXC37G3O,14,11,2020
7537,Model D,90940.38,955APMNDLUB8,14,11,2020
5957,Model C,81660.82,JCIPO6YHQXCV,14,11,2020
2554,Model D,85095.45,IXI8CVYLHFZ2,14,11,2020
2434,Model C,68148.57,J9A715EKV1N3,14,11,2020
3584,Model D,86124.04,LY6XRUS9F6AA,14,11,2020
2426,Model C,72321.4,O8RKXSG6XMW7,14,11,2020
7940,Model C,73587.08,A12DSOVUR07E,14,11,2020
4838,Model D,75103.93,9KV49W1U5EJG,15,11,2020
440,Model D,94774.08,LB7JSCHCWOU8,15,11,2020
2702,Model D,80584.41,VQVWF09HYIW2,15,11,2020
8392,Model R,99032.54,ODUGORJD4HG0,15,11,2020
5555,Model R,118541.13,VN7ZWQ5UISWF,15,11,2020
9668,Model C,68358.16,J7YSXM59AODT,15,11,2020
5480,Model R,95709.53,F7OW91PLCHL5,15,11,2020
4762,Model D,89258.53,67HGV9RVWSLZ,15,11,2020
1061,Model D,86355.53,JPGTUGZUUOEW,15,11,2020
2326,Model D,88393.39,9GB67H0MU50Z,15,11,2020
1366,Model D,92327.52,XDEJ3D0KK70Y,15,11,2020
8318,Model C,75132.23,F3K3ZG14ZSN0,15,11,2020
7805,Model D,77452.21,NYSZ99Z4TRTF,15,11,2020
4040,Model R,103260.99,ECHVEQCBVBYC,15,11,2020
2693,Model R,109111.75,R183M9CN3EUC,16,11,2020
5423,Model C,81614.11,O9D2S7RCHMY4,16,11,2020
8264,Model C,83237.66,8Q0IYQUGBMXN,16,11,2020
361,Model R,115528.82,EL4KBCXCOAWV,16,11,2020
3209,Model D,76264.5,1Y6NCKOOPELJ,16,11,2020
3233,Model C,76259.23,3N48PKB3VJKK,16,11,2020
8381,Model C,76556.33,NAG4CS113XVV,16,11,2020
8093,Model C,82401.65,844EKN73K6WK,16,11,2020
3742,Model C,70385.59,C40NB1R9667B,16,11,2020
8255,Model R,112698.41,OU56F2I2X1J9,16,11,2020
335,Model C,84045.6,A4J7QDBOQ8UY,16,11,2020
2212,Model R,115170.74,NKESVMN4LC8Q,16,11,2020
9319,Model D,75837.52,B5CB0ZYMICUG,16,11,2020
1411,Model D,94459.24,KTUKGL3SEPRB,16,11,2020
5033,Model R,108768.68,65B7D18QGWWG,16,11,2020
6961,Model D,82949.47,RZI0GNS4P77P,16,11,2020
7013,Model C,67752.18,TRYPYLMRXE7D,16,11,2020
4117,Model R,110058.23,I1BKCS5IIPS7,16,11,2020
6485,Model D,79061.13,9165KM5B10LF,16,11,2020
7178,Model D,77879.79,R8TWTRWH01YG,16,11,2020
9154,Model D,89096.4,LFYI631CS8MP,17,11,2020
9118,Model R,108474.18,BJ24HJA73Y4C,17,11,2020
9617,Model C,70108.65,GJY743NIVGXW,17,11,2020
7252,Model C,78389.59,WZFBEQNMDH5F,17,11,2020
6145,Model C,66178.67,9LLZBPO04GXZ,17,11,2020
8465,Model D,84551.26,TBL1JUF0C73G,17,11,2020
1033,Model D,80388.38,7E0OYOK07HVH,17,11,2020
3509,Model C,69722.79,XZIZ441N4H5F,17,11,2020
5965,Model D,94714.46,9AIHF43PTU9P,17,11,2020
5050,Model D,95294.72,9A4Z8GQWV3X0,17,11,2020
2852,Model R,92318.72,Q3OKLRJSH4W3,17,11,2020
3595,Model D,75636.67,1JEC05AXD7A6,17,11,2020
3103,Model R,94748.35,VW306ICGJ4SC,17,11,2020
2245,Model D,92730.59,8PQOHJ9RLXV7,17,11,2020
3161,Model D,85074.53,NJWAK29Z684K,17,11,2020
721,Model D,76704.93,E62T3U3NWSKQ,17,11,2020
9452,Model R,104568.7,7F9NV7NQO0LB,17,11,2020
3401,Model D,90756.99,JRJ4VNKQJ1Z8,17,11,2020
8477,Model R,100983.54,UL643P5J9SUB,17,11,2020
9865,Model D,74653.17,G3089AKQFQI9,17,11,2020
895,Model R,93427.61,Z1DH3HMHZ3GH,17,11,2020
791,Model D,86568.84,L4NBYGY1RRZI,17,11,2020
3677,Model R,118913.19,J2QXQ8K8OC09,18,11,2020
22,Model R,114184.33,O5O9K6X198KY,18,11,2020
7520,Model R,117588.23,J6MOYNBKT7NB,18,11,2020
