customer_id,model,saleprice,VIN,month,year,day
4292,Model D,80072.4,4JT1YZXXMU0M,1,2020,27
6265,Model R,105094.5,FBC8XAVIJGET,1,2020,27
9763,Model C,79118.08,ROHBS05LKHJB,1,2020,27
2827,Model D,76943.86,BYKGMSG538UG,1,2020,27
9850,Model R,102819.22,UGC9DQNC4C5U,1,2020,27
8242,Model R,108559.68,T60W6B7B7TAX,1,2020,27
8522,Model D,80308.82,V2S4EMYNZGAD,1,2020,27
3809,Model D,75696.41,FAM5OD9N0AY8,1,2020,27
3698,Model C,75365.87,YBYLASCE97J2,1,2020,27
9751,Model R,94124.05,OOEOESINUK4Y,1,2020,27
6304,Model C,69495.86,DNMZ40OOSUWR,1,2020,27
9395,Model R,111305.07,O837VSK20SVH,1,2020,28
1694,Model C,78436.35,5C5XM3E77B4W,1,2020,28
9985,Model C,72794.84,FRUKNYAKS00P,1,2020,28
3040,Model C,75508.67,ZORQC9MUKG54,1,2020,28
4114,Model C,78407.99,KWGL0L9T0HHY,1,2020,28
5698,Model D,90733.87,VU9MJXH0W4F1,1,2020,28
9979,Model D,76136.74,VEH5PX59LVJE,1,2020,28
3388,Model D,93782.44,U3SD2ZTM3XQ4,1,2020,28
7696,Model C,69270.2,76QWE59TA8FX,1,2020,28
7544,Model C,82461.65,O81XEJA0BX46,1,2020,28
5465,Model C,71583.78,3YAF2FRQZ216,1,2020,28
1424,Model R,108258.6,0TZ2NUEYN4TV,1,2020,28
5071,Model D,87864.47,E3SN1UQ11EJZ,1,2020,28
1787,Model R,92511.99,TZFHM5COZ5YE,1,2020,28
4018,Model R,101351.77,5U3HH1BAN93B,1,2020,28
1987,Model C,79222.97,MZ2JA4X0UVEU,1,2020,28
6607,Model C,75204.53,WA2L9ZM1LGBR,1,2020,28
8824,Model D,74735.79,559GQLIUW67V,1,2020,28
5108,Model C,68632.26,CSA65EK6FGEM,1,2020,28
2431,Model R,103359.62,8SVCDKGAAQJV,1,2020,28
725,Model C,80207.76,XVVLKIT205MB,1,2020,29
3947,Model R,116295.13,ZFGSQRYVIIIQ,1,2020,29
5719,Model C,79917.76,V1DN24W8IW34,1,2020,29
3305,Model C,73673.15,XQA6KX5YWGBI,1,2020,29
3259,Model C,78687.66,42GZYS6IY5FZ,1,2020,29
3403,Model R,115301.69,H9VPMS7F6QTN,1,2020,29
3758,Model C,82655.73,LIIGA4JQVOAR,1,2020,29
8942,Model C,65436.92,W2YQDZIE73NC,1,2020,29
5740,Model D,81384.89,GBSID1E7ZA34,1,2020,29
3502,Model R,102121.43,BEUBXDVTUHJ4,1,2020,29
4459,Model R,97024.84,DKS9042PYQJ2,1,2020,29
245,Model C,69701.11,BY9SH5MZ4877,1,2020,29
6355,Model R,118404.8,ER89HGUFCJZV,1,2020,29
7490,Model C,70113.95,E61QZP10P87Y,1,2020,29
6262,Model R,107223.32,S4RXBP4I3EGS,1,2020,29
8339,Model C,82777.43,C7AESDRZYUSS,1,2020,29
9697,Model C,79590.15,577FXD1MDQ1Q,1,2020,29
2125,Model C,73776.67,5M4YAQRCPR59,1,2020,29
9620,Model R,109742.18,02NNO3VB16T0,1,2020,29
6007,Model D,92576.4,AKMXPNMW2Z7H,1,2020,29
9139,Model C,83724.18,726ZMOE5KSXJ,1,2020,29
5584,Model D,83351.14,KRKXLV2DSFLM,1,2020,30
4475,Model C,81046.21,QG6VHHKQJZ9R,1,2020,30
8222,Model D,76389.18,A03OT8E4DDEJ,1,2020,30
9694,Model C,67831.94,Q0KAIQC77EI0,1,2020,30
2204,Model R,101252.71,WXSVC4DVCTR9,1,2020,30
1520,Model D,85935.77,TSBXDGUXV2HR,1,2020,30
6557,Model D,83832.67,GDKSWIBF9NRQ,1,2020,30
3872,Model D,87762.61,O029B9FS5K9A,1,2020,30
8944,Model D,74376.82,LAX22RAN3G8R,1,2020,30
2381,Model C,77147.51,TTNJ73NJ3RO9,1,2020,30
7913,Model C,78398.7,FV2TH8YM2I4K,1,2020,30
2762,Model C,71179.88,QADVGSORUTJ3,1,2020,30
9020,Model D,80513.07,89VYZVSHAUQ1,1,2020,30
4997,Model D,91442.69,NO0RGMP0BT1E,1,2020,30
2740,Model R,110525.13,CKU2A0CRVCC3,1,2020,30
2261,Model D,77420.79,Z0AV7UA369CP,1,2020,30
8347,Model R,111129.91,UBFB1S5KMQE9,1,2020,30
6047,Model C,76507.84,IF3CKVQ68D4X,1,2020,30
2699,Model R,103377.53,YGDZSJJ28VFG,1,2020,31
5791,Model C,75390.64,PZGV4C3LUN7D,1,2020,31
4132,Model D,89724.82,8KTIBTYALVTT,1,2020,31
9094,Model R,96809.73,D58Q1B82L4MA,1,2020,31
9172,Model D,82301.13,HMLGB0YGO89S,1,2020,31
1826,Model C,76902.51,8UF1NZ9HH1II,1,2020,31
5998,Model C,69281.96,P3LO54SHVTLE,1,2020,31
682,Model D,79859.55,GYZGALGJ028J,1,2020,31
4057,Model R,106089.37,VMMLZ46ZBM18,1,2020,31
5726,Model C,72407.19,GAYTIOEUQ2ZD,1,2020,31
8459,Model R,110904.62,TCGQ1KQJRI17,1,2020,31
2891,Model C,72613.34,0WZHVAN20TSO,1,2020,31
9127,Model R,111262.95,MTR9PII3SH7M,1,2020,31
2767,Model R,98707.0,NHX7U6HJEVYP,1,2020,31
9512,Model R,102579.32,ZFOPOSB5WOPX,1,2020,31
305,Model C,83678.13,N26WIELJFY7C,1,2020,31
2662,Model C,80012.41,EMBYIRC3ISC2,1,2020,31
3473,Model C,81531.23,JGIZRPF9JF39,1,2020,31
1936,Model C,80192.64,UVP928BEP6E5,1,2020,31
3350,Model R,97389.26,E812YPOPAAAV,1,2020,31
1393,Model D,74266.84,EHFINL0UEJ1J,1,2020,31
1256,Model C,72016.33,S2FG5MOHOE6G,1,2020,31
4648,Model R,99863.88,7Y3VOD4RI8IQ,1,2020,31
457,Model R,115236.31,ZWVAPNQGC0TF,1,2020,31
1778,Model R,101389.34,O0PL4OPQ98KX,1,2020,31
3626,Model D,79754.1,IY2X8NUIZ5JC,1,2020,31
8063,Model D,91067.67,E9HP1SYMB0FA,2,2020,1
8452,Model C,80637.25,GMAPXMPJPJSY,2,2020,1
8615,Model R,118365.82,FOAG1L1WM4XA,2,2020,1
7964,Model D,92058.66,8TOOSDAUT0TN,2,2020,1
3032,Model D,78530.8,5A9540CZEGG2,2,2020,1
7511,Model C,82196.0,K9AQF1YVLQ3T,2,2020,1
65,Model C,72560.87,GTBF7SAL3NMX,2,2020,1
8762,Model D,87340.91,KDWRKUA9VO6Y,2,2020,1
5045,Model D,80224.4,QXOLGQ8OCCHC,2,2020,1
9958,Model D,77385.19,4MUFD398ADCI,2,2020,1
133,Model D,80063.51,E7URI0Z3DGO7,2,2020,1
5150,Model C,82126.92,7D8JDZMEO9A0,2,2020,1
5219,Model D,80401.22,Z6Y37YUQCJBP,2,2020,1
6106,Model D,94104.44,TTVPHEUEM833,2,2020,1
806,Model C,67370.6,WRKBI2L8JS4W,2,2020,2
2117,Model R,93567.89,V4OLRJ0UH8Q9,2,2020,2
3340,Model R,98350.93,WZCSIL2A3ULW,2,2020,2
4729,Model C,80352.81,MUYTRQ89O4QJ,2,2020,2
1898,Model R,102455.34,99LIK48A0TML,2,2020,2
5974,Model R,118009.56,NO9N3NDOBPGI,2,2020,2
3290,Model R,118406.67,4SCM3QHGKR5W,2,2020,2
704,Model C,76046.23,10J4YF5K27EN,2,2020,2
3514,Model R,94489.62,YZNGR0UO3QQS,2,2020,2
4987,Model C,79749.38,FB8QTSYGADTH,2,2020,2
9248,Model R,115347.27,WQ3FF00UINNV,2,2020,2
8329,Model R,109086.11,GIW1TZWYXC3B,2,2020,2
9286,Model R,100888.85,75UQZNGEP8W4,2,2020,2
5801,Model C,83664.16,AK6120F7AGQP,2,2020,2
4147,Model R,109324.31,XYTRXFE77SB1,2,2020,2
8036,Model D,82345.79,XGZOIERMSRJ0,2,2020,2
4163,Model C,74570.13,NHIVW37X3T3Q,2,2020,2
4520,Model R,98765.35,IO2S0RV58N6W,2,2020,2
401,Model C,83499.77,MJ2LD33R5MRZ,2,2020,3
4724,Model D,88353.39,T2XJ9G2G781X,2,2020,3
7406,Model C,68097.22,4RUODSBPIQ4F,2,2020,3
2515,Model R,111459.38,GMTCWHPAA8LU,2,2020,3
158,Model C,76997.33,7NSSO7AYQ6LC,2,2020,3
8795,Model D,78754.72,LEV1XAZF4A9R,2,2020,3
6022,Model R,115348.69,CXIO3G5ZJMIB,2,2020,3
1538,Model R,105801.5,62MDD4R43X4N,2,2020,3
5224,Model R,104718.96,0FWETWNVFE7P,2,2020,3
460,Model R,119556.61,E1UUKJGZ6R94,2,2020,3
7228,Model C,68361.45,8XI924PWUGIU,2,2020,3
3685,Model R,111802.93,PZYH4BQ50FF3,2,2020,4
3271,Model D,91082.43,78LRG6D6PEER,2,2020,4
223,Model R,95794.12,UD58AQTE1ZKP,2,2020,4
4744,Model D,78112.69,OROXKB8RA1AD,2,2020,4
3739,Model C,75676.77,P23A3UM9RACS,2,2020,4
2158,Model D,81817.74,9KPOOSV3CZ46,2,2020,4
269,Model D,76430.37,GAD65DH0FC4R,2,2020,4
3346,Model D,93408.02,VW2P4KSLU6DJ,2,2020,4
6998,Model D,76190.5,S6C114R4NG5B,2,2020,4
9077,Model R,117441.65,CXLZUGX8LC4X,2,2020,4
3052,Model D,88475.95,2G9AN84A072F,2,2020,4
2944,Model R,115923.44,V80HWZZLL2B9,2,2020,4
3868,Model D,87545.23,N9IU9JTO8SG8,2,2020,4
5147,Model D,93506.08,9GRNR9NHY6JR,2,2020,4
9535,Model C,76992.77,L21KIAMS511O,2,2020,4
1322,Model D,76953.54,IJ0B3YNF14JU,2,2020,4
9796,Model D,75567.98,XHYJYA5GH9VO,2,2020,4
3077,Model R,101345.33,TXEE2AQYSP4R,2,2020,4
9775,Model R,102929.07,VG7QBGKAQBGH,2,2020,5
4589,Model D,91112.04,ZGRI3EP8PGIW,2,2020,5
8533,Model R,116495.33,JRMP0LQLCLVG,2,2020,5
9973,Model C,77245.15,L6WQH8XGV1EE,2,2020,5
5675,Model R,111443.4,ZOUN6RHL1H02,2,2020,5
3421,Model D,85533.07,5EK2QF60QJM1,2,2020,5
7606,Model C,81059.94,EA28OC49BS10,2,2020,5
4259,Model C,83817.66,0QPRIWGX83GR,2,2020,5
7921,Model D,81546.88,D5ZEP54XTCZA,2,2020,5
2573,Model D,95847.39,JNSX1GKP2DRT,2,2020,5
397,Model D,90254.64,MNQF4MF5BBEH,2,2020,5
9347,Model C,65695.53,DXLOPK4SEF5K,2,2020,5
2788,Model D,74901.25,CTZT2AI7SK3B,2,2020,5
5260,Model D,79032.43,NVS0NB00B7WW,2,2020,5
3121,Model D,82758.37,JXZ1JXOUZCFY,2,2020,5
2824,Model D,75621.64,8RTHDIGTL8FK,2,2020,5
8473,Model D,90006.39,CM4PHUAQ2MSN,2,2020,6
8383,Model R,119179.27,I5WEW2RH32LA,2,2020,6
2419,Model D,94325.45,2IH1BJWQA180,2,2020,6
5227,Model C,78951.83,YDYXUCGBEUKO,2,2020,6
3812,Model D,95895.34,MBP7EOX8A4EZ,2,2020,6
8929,Model D,76500.9,4GR90Z0DPMMZ,2,2020,6
3341,Model R,96867.93,MZ5ULPA9JXFJ,2,2020,6
1060,Model D,95119.29,6973LJWAMQIL,2,2020,6
7231,Model R,99390.51,PHBRW4PPXGSM,2,2020,6
5174,Model R,93872.56,2PRIUYY634K0,2,2020,6
5356,Model C,82534.12,H4KYZ876LKMI,2,2020,6
2570,Model C,84312.59,WBHV3MKD5W5M,2,2020,6
3688,Model C,66942.32,ABHZ7FNTV2FF,2,2020,6
6445,Model D,82336.75,JMC0NZ3KAEMO,2,2020,6
5420,Model R,101740.95,E1MZ6V4WBDH9,2,2020,6
2962,Model C,67195.43,W454RZS9CCHW,2,2020,6
3701,Model R,95475.76,7SAFL78NRSTM,2,2020,6
6359,Model D,77346.49,DNFCAIEHTZHN,2,2020,6
6659,Model R,107897.72,KRZ61KTJ1E8D,2,2020,6
1769,Model R,97462.58,04HOBPDQ7OYB,2,2020,6
3199,Model R,112578.42,BFVO5DU1XUCA,2,2020,6
2441,Model R,103300.19,M1X6ZA9514W3,2,2020,6
4798,Model D,81035.96,N1G032MGWTZ4,2,2020,6
211,Model D,78025.73,84P0RETN73B6,2,2020,6
140,Model R,111172.2,O37WYLC1RB8W,2,2020,6
8585,Model D,91971.5,HWD0D2BXYDC9,2,2020,6
8962,Model R,116536.41,CZY321KZA34N,2,2020,6
1838,Model R,99539.3,T6G5C9ESHIUF,2,2020,6
464,Model D,74857.46,NVBC3EBVX58C,2,2020,6
2459,Model C,65277.25,AWADP4ESA758,2,2020,6
8879,Model D,86574.54,UT92XZU1UVAD,2,2020,7
7991,Model D,79164.11,NY500JXCMU2I,2,2020,7
1832,Model R,115609.19,VPE50AR8L2F3,2,2020,7
7811,Model C,72845.92,737LX5BRJT3H,2,2020,7
628,Model R,109580.77,8FAHR5TZG2C6,2,2020,7
7804,Model D,81061.66,3S3WD34DSRQL,2,2020,7
2078,Model R,113839.64,CVUDDS522EKJ,2,2020,7
6014,Model D,88869.05,TCRVK4V5E6JM,2,2020,7
7981,Model D,90286.99,53JN97MEHTQ9,2,2020,7
7840,Model R,97469.78,TX4AGBKLWL3T,2,2020,7
4105,Model R,95933.05,L1B5P62SR86J,2,2020,7
1198,Model C,80871.24,7XU4NCE5O3LY,2,2020,7
3775,Model D,82609.36,UNPA4GI6QXN8,2,2020,7
1043,Model D,96396.2,Y9M1FRT4656J,2,2020,7
1502,Model R,109012.7,VBA5ESBXCIXB,2,2020,7
3545,Model R,116827.26,V34W9ETDKWLX,2,2020,7
9631,Model R,96946.49,TGYPQN4JUOPV,2,2020,7
9416,Model D,87316.71,FI57N41W60YJ,2,2020,7
2252,Model R,108661.45,V3LSDXGSBCJT,2,2020,7
116,Model C,73974.67,TWWYW6EIMUX7,2,2020,7
5378,Model R,112039.52,0OIGFEB7OYT8,2,2020,7
5168,Model R,101418.1,KIK1YBD9IOVN,2,2020,7
5288,Model C,66206.93,V9CEVNDZBKFN,2,2020,7
2230,Model D,85030.79,Y1RAL5S03DM8,2,2020,8
7801,Model D,88226.72,CK2BE0ZS1OV9,2,2020,8
6710,Model C,77008.7,K15TI4ZDVYAL,2,2020,8
1916,Model R,94080.35,HU9BX4H9ZMFD,2,2020,8
8098,Model R,115743.57,8GQ8JJUEOH6O,2,2020,8
3625,Model D,83529.12,M3TPYYDRD0BO,2,2020,8
190,Model D,78194.63,H9FNOODBG82J,2,2020,8
6398,Model D,85574.73,NXDHF1J5UP1S,2,2020,8
2612,Model C,72553.24,26T6JLL17CKW,2,2020,8
9586,Model R,119522.8,3S3UOSVYPYG6,2,2020,8
5342,Model R,92994.72,C342NDKGBK5F,2,2020,8
244,Model C,68284.99,P144ZYR1K2LZ,2,2020,8
1438,Model R,107957.86,V4W382CE4RMI,2,2020,8
4982,Model D,89601.15,G1M6ELOGPWAW,2,2020,8
6413,Model D,90243.62,D8XPOVTCGHLC,2,2020,8
3542,Model C,68417.65,MIWXZS2RCPHA,2,2020,8
4654,Model C,65658.87,40HEBP0T77B3,2,2020,8
1627,Model R,96019.81,YN5SJQVENGZU,2,2020,9
7777,Model D,93758.39,C0MZMFIXLQGP,2,2020,9
7450,Model R,112422.32,S5I31770MVF9,2,2020,9
1234,Model R,115668.96,L2XC67DGVEI2,2,2020,9
827,Model C,78102.6,6X5NTHM0XGYM,2,2020,9
2941,Model D,91713.46,DJGG9LM0GO6Z,2,2020,9
3295,Model R,92550.77,F5EXMQ77W042,2,2020,9
9392,Model D,94205.4,MR26YLRDMYLF,2,2020,9
8095,Model D,89877.21,I2CW2HNTK4A6,2,2020,9
5435,Model R,101239.42,7RZE6V0QCLV9,2,2020,9
1937,Model C,79600.16,5JAFJ73D6HQA,2,2020,9
4754,Model R,94123.91,ZZSLJVFKMH9G,2,2020,9
6326,Model R,96456.27,84243OGK2H65,2,2020,9
9092,Model R,98506.6,EU474INEJN2C,2,2020,9
4954,Model R,100990.7,AXJYQXLJMEPS,2,2020,9
6683,Model D,91926.09,QYPCOLQKLVI3,2,2020,9
2999,Model C,71433.33,W00GVZ3FWDKB,2,2020,9
2189,Model C,72056.58,9U8LIU4J3Y7I,2,2020,9
5360,Model D,87414.88,QM140QBFBD0W,2,2020,9
5038,Model C,67606.08,P26TAS7XVGNH,2,2020,10
8894,Model D,94142.72,3QYY68VK3RVY,2,2020,10
788,Model D,78099.97,J7836PBTKUKQ,2,2020,10
5860,Model D,81173.04,ECP0ZX7RHM6X,2,2020,10
1727,Model D,78711.25,T28TIN5G01PW,2,2020,10
5510,Model R,115720.63,JWQV3DTPBY9A,2,2020,10
7640,Model C,75975.47,GZ7YKKZ548Q3,2,2020,10
9835,Model C,80624.48,R7U0H0TX8XSQ,2,2020,10
4538,Model D,81071.09,R6CGRUTZECSK,2,2020,10
6292,Model D,87135.78,OJU158HYV724,2,2020,10
7466,Model R,94676.39,LFMDA4MXK2ZP,2,2020,10
2210,Model C,81170.81,TR5EBK6OG4DR,2,2020,10
6356,Model C,74311.83,AQBHN937E9UZ,2,2020,10
7384,Model D,77998.25,7RHII91MK3PY,2,2020,10
4382,Model D,88473.03,ESP4UA21UUN6,2,2020,10
8134,Model C,80206.28,GJ3YDDH2A0YM,2,2020,10
7748,Model C,77009.26,CAYB7G2U8LIX,2,2020,10
1738,Model R,96502.4,4ZU8HTO0UDH4,2,2020,10
4745,Model C,73955.55,GPCBTBNEEHS5,2,2020,10
367,Model R,104154.11,A3QGYNG93OQS,2,2020,10
2993,Model C,83093.34,6J3WV17WXL0Z,2,2020,10
7931,Model R,104798.01,J7D40DYP8L3T,2,2020,11
2257,Model D,74808.54,MKPD907ZGO6I,2,2020,11
8218,Model R,95537.54,9IB8VJRBF34A,2,2020,11
1951,Model D,92172.34,CBWOARYGPFMF,2,2020,11
6422,Model R,102285.01,UTSH8TE3TXEI,2,2020,11
5888,Model R,111724.47,NKE55GN81DEM,2,2020,11
1297,Model R,97900.95,ICS11T5IWHG3,2,2020,11
9464,Model C,68502.0,NTQCU23AGX4L,2,2020,11
4645,Model R,117306.6,PINVN8G7AVZ2,2,2020,11
5186,Model C,72366.01,0OVZU0ZP8TT0,2,2020,11
9389,Model R,117134.39,582BWSZSAPUY,2,2020,11
7781,Model D,76656.49,DVKT5SFH1GH3,2,2020,11
7075,Model D,92705.81,HV0VDSUWMSJ8,2,2020,11
1733,Model R,107704.93,OVUPYT6G4IF7,2,2020,11
3658,Model D,86201.9,G3YO65YR4C5Y,2,2020,11
7673,Model R,109019.07,X8621NLDVQF6,2,2020,11
7654,Model C,73121.1,U1OW6HTMIASZ,2,2020,12
5221,Model R,94054.13,IVC6D85NUNGX,2,2020,12
2533,Model C,79591.36,0DVDPO8AEQ6S,2,2020,12
3866,Model C,82883.75,KWK7AJLP0X8F,2,2020,12
368,Model C,73766.17,MY22FXZ9HKGZ,2,2020,12
1184,Model D,80737.06,X4WZZ97SEAQF,2,2020,12
2825,Model D,92247.72,CUWPNH7462Z7,2,2020,12
5021,Model C,69879.16,78YTDSBOKJW4,2,2020,12
9407,Model C,77672.47,NY4JQQ62DNPA,2,2020,12
8108,Model C,75535.26,KW0TF6OIOW7W,2,2020,12
3347,Model C,75688.9,ILNNWEUNWELK,2,2020,12
5189,Model D,93981.41,OP5AJOYVKRP1,2,2020,12
2672,Model C,81737.02,YA10ESO7RZGB,2,2020,12
6764,Model R,116846.62,4JQ7X713LR3G,2,2020,12
3353,Model C,80839.23,MXJ3NFM24OR4,2,2020,12
5918,Model R,97850.58,N33PFIS3EU3W,2,2020,12
4078,Model C,72391.21,M42EKGTWVCQK,2,2020,12
4027,Model R,102287.73,SL5N8N484L8J,2,2020,12
3593,Model C,65963.43,MBJZURTL0ZEB,2,2020,12
7489,Model D,95538.86,RCVG72R22KHH,2,2020,12
4660,Model R,101220.74,6VV8Y4BJ51QF,2,2020,12
6407,Model C,81356.74,K96L0PBIXD1T,2,2020,12
7757,Model R,98349.58,AQZJB5J2I55X,2,2020,12
8030,Model C,79916.28,W6KOFBMMXERZ,2,2020,12
8311,Model C,67723.9,06UMY8HTRIMN,2,2020,13
286,Model R,97169.02,ATBIKYLRNW5L,2,2020,13
490,Model R,106396.32,HER7Z4WEFI3C,2,2020,13
5567,Model R,105978.96,S9OZGZ3AX1QE,2,2020,13
9695,Model R,109619.99,0T5E3CSGYALK,2,2020,13
6706,Model C,75403.89,VVVTXPI5ABOL,2,2020,13
6578,Model R,106420.83,LWNP4R36KVR9,2,2020,13
2939,Model R,118182.7,AY0C9T38NXQ1,2,2020,13
4807,Model D,80698.68,FRGQBOHGGONY,2,2020,13
3647,Model D,96320.24,4H45BSIETEJ3,2,2020,13
3637,Model D,93909.72,LNN0R2RJJF5Q,2,2020,13
2290,Model D,80799.89,4YQV78XV28YL,2,2020,13
8518,Model R,98491.79,MUDPGO681GAP,2,2020,13
4187,Model R,97532.03,VX4IER4WIY81,2,2020,13
9587,Model D,84348.31,L51TYZ92CK4R,2,2020,14
6457,Model D,91532.15,ZOOJKGK3XA3H,2,2020,14
503,Model D,80785.61,OUT3G2MPX87T,2,2020,14
7810,Model C,77808.06,MIN29H13M7K0,2,2020,14
6752,Model C,72684.46,1REVXC2WPKFL,2,2020,14
6251,Model D,91083.67,HQNEQ5AFRWAM,2,2020,14
7037,Model D,79418.96,8IPCP9TY0XQC,2,2020,14
4709,Model R,112088.92,D5VTH8DNC2BV,2,2020,14
4232,Model D,95412.11,5CBOP36KKL4Z,2,2020,14
6751,Model R,118768.39,MP0GNVN7P8O7,2,2020,14
2162,Model R,99862.55,J96QT9UTFPY5,2,2020,14
2321,Model C,77553.73,746YM69W4G6I,2,2020,14
8503,Model C,75670.4,JH70AFWNEQGN,2,2020,14
8429,Model C,84564.33,SHW4EXVVICN8,2,2020,14
5144,Model C,73128.29,DG97VI0PIQ1F,2,2020,14
2404,Model R,105602.89,ZL620TUXIOZX,2,2020,14
2842,Model D,93517.07,01HNVS3XPANB,2,2020,14
4069,Model D,88601.59,1H92040A61CW,2,2020,14
8116,Model C,72715.18,7RJT2KLS9EJ6,2,2020,14
1721,Model C,73415.6,1I1W09CFE5PF,2,2020,14
334,Model D,75322.4,7SFSJ8D0W1PB,2,2020,14
5417,Model D,86189.42,YCFVZ9Q6609E,2,2020,15
943,Model C,82993.29,3QGIOVFDPKK6,2,2020,15
2020,Model R,99847.67,LGT5SAJMRFKN,2,2020,15
3544,Model R,109087.17,ENR44PNNGQLW,2,2020,15
4058,Model R,108042.99,GUHEXW7LK0ZM,2,2020,15
3679,Model C,76721.63,K5VR1PWXGB1K,2,2020,15
4883,Model D,89924.13,D1ER1XMAHZ9F,2,2020,15
1427,Model D,82287.69,AV9Z27XDNI49,2,2020,15
1552,Model C,73165.76,E6F90WJNDKAL,2,2020,15
6454,Model R,112264.66,HBFM3M7U0KBI,2,2020,15
703,Model R,114143.58,DZTTCY4881CS,2,2020,15
3293,Model D,79908.29,13PFRC7AXDIT,2,2020,15
6098,Model R,102238.8,8049HH1LJJ4M,2,2020,15
3644,Model C,83503.17,E29RQ389JCKF,2,2020,15
8999,Model C,72085.41,5C026B8WOODS,2,2020,15
9823,Model R,117340.36,HVX22TKXZSY1,2,2020,15
55,Model D,76249.43,4JYGLX1S92LN,2,2020,15
2566,Model R,111450.33,35T31AR26470,2,2020,15
5936,Model D,93810.85,DDCLYA1XDAUF,2,2020,15
8774,Model D,80227.25,CV6NFOHFXY3M,2,2020,15
205,Model R,103835.44,5DC2I5H0RX56,2,2020,15
4498,Model C,82084.24,RQ8C0F5F2NYL,2,2020,15
1343,Model R,107956.7,O14ZQSHUHW2T,2,2020,16
413,Model R,113040.98,1WJVQTA2DNXQ,2,2020,16
1291,Model D,82321.32,NG7RZWEJZNS2,2,2020,16
814,Model R,117066.43,PNHTOWVHBCY0,2,2020,16
9196,Model R,105256.94,1LGXQBHONNBK,2,2020,16
2126,Model D,88139.48,1CA6ZUKMQCGX,2,2020,16
7070,Model C,73799.38,VXI8IOIW9EYQ,2,2020,16
8096,Model R,101618.63,GVBN4BPTPSPZ,2,2020,16
8125,Model R,115411.51,LTJPE8TOSXC0,2,2020,16
8764,Model D,82937.92,4KKZLORXMYOZ,2,2020,16
1616,Model D,92360.22,0755ERA6DT89,2,2020,16
1432,Model C,76361.81,5YUW9OLDB0OZ,2,2020,16
1145,Model D,74784.94,XZ2S8UAZSMEG,2,2020,16
6397,Model C,82952.48,DUYMEUZH2273,2,2020,16
1103,Model C,81035.03,QMQ1J8Z8PDID,2,2020,16
9251,Model R,111051.17,QKOFPZF9NB7V,2,2020,16
8168,Model C,71461.71,ML140EV5V1E0,2,2020,16
4364,Model D,81712.97,3VDMHMFM11IF,2,2020,16
3764,Model R,92106.59,0KYJJLG4YXIL,2,2020,16
4781,Model R,94136.65,7RYH9IB23GEW,2,2020,16
5729,Model C,78596.49,FJBD6XRD3ABF,2,2020,16
9010,Model R,104779.93,9LJHDRFJ0H6U,2,2020,17
2123,Model C,72066.87,Z2A1WBS2KO8S,2,2020,17
6370,Model C,74072.2,F89UK154SDDJ,2,2020,17
8830,Model D,77141.19,6JL4RRU0BCS4,2,2020,17
9499,Model D,77359.69,M1WSN8OY6P96,2,2020,17
4336,Model C,78015.5,FVN6H91IHJA6,2,2020,17
3970,Model C,67621.76,12LH26I8YFJK,2,2020,17
6911,Model C,76349.56,WPZKBDQ014X7,2,2020,17
2243,Model C,70832.85,TS1B4J6UI62I,2,2020,17
5491,Model R,119264.87,8X2L7YO5PX29,2,2020,17
5519,Model C,65907.89,IP7TBZZHPOMM,2,2020,17
6776,Model D,90350.38,NHBXG9B8SL8D,2,2020,17
889,Model C,81598.97,DDF3X5GVQTB4,2,2020,17
3424,Model D,78516.23,0N68IF7QWPSR,2,2020,17
3797,Model C,70588.04,PC0M4IJZN6I3,2,2020,17
3776,Model D,92364.23,O83C4IZKXBL5,2,2020,17
5407,Model R,99636.76,6PURGPS3UFK2,2,2020,18
9403,Model D,91413.15,M9VFUYE7H6YW,2,2020,18
2278,Model R,98017.54,74VHWZM2C20J,2,2020,18
3238,Model R,95725.8,TECE6HA28JQR,2,2020,18
2335,Model C,79650.29,TPEX1A5CQ9UB,2,2020,18
9194,Model D,81998.05,7Z5NV73FO9ED,2,2020,18
1628,Model C,84552.01,WMRTLCENUCYW,2,2020,18
3190,Model C,67839.97,WGEBT57P92G4,2,2020,18
2462,Model R,110482.93,1IRQ2M4A76HB,2,2020,18
7621,Model C,67216.78,BVGZKOP7BR4U,2,2020,18
4202,Model D,89491.93,07JM6OPSCOWD,2,2020,18
233,Model D,95710.47,KPAJ4YNXHL81,2,2020,18
7712,Model R,105433.43,NTR88BPFAP2N,2,2020,18
4472,Model R,97578.92,DXL5R5ASMDYS,2,2020,18
20,Model D,87810.92,5KUBCMEHENTY,2,2020,18
8882,Model C,65225.2,DAZ33SDPUG63,2,2020,18
2599,Model C,83511.3,SGZDEIXGBJRO,2,2020,19
5879,Model C,75070.98,846RU3YF65KP,2,2020,19
8056,Model C,73966.59,BPW898QOUC1E,2,2020,19
4832,Model R,113665.67,KW2SN8QRFWEU,2,2020,19
8743,Model D,79239.8,SIRGIAOALYAK,2,2020,19
1684,Model R,98702.46,259C815X01X5,2,2020,19
8387,Model R,112503.14,B7IEW6I6N847,2,2020,19
4976,Model R,94623.1,QE5SA0Y8X1MW,2,2020,19
1333,Model D,75405.7,F2BQQD2BKP7A,2,2020,19
6371,Model C,74126.33,WZKJPB2DERRC,2,2020,19
8194,Model D,88389.5,7EOEP08SK8NV,2,2020,19
2701,Model D,82894.87,GAG5OCZJY663,2,2020,19
